time,open,high,low,close,Volume
2023-12-06T10:00:00+05:30,2931.47428243,2948.593584,2909.7963,2925.21822039,670110.82528354
2023-12-06T10:15:00+05:30,2925.80017965,2935.54799726,2912.7060963,2914.98543674,458762.01024793
2023-12-06T10:30:00+05:30,2914.30648427,2948.593584,2900.096979,2926.86710496,669051.98827835
2023-12-06T10:45:00+05:30,2928.66147935,2940.8341272,2921.72646483,2934.0446025,302193.31848075
2023-12-06T11:00:00+05:30,2934.0446025,2934.0446025,2898.1571148,2903.10376851,622860.09505201
2023-12-06T11:15:00+05:30,2903.9282108,2907.17748333,2884.09309935,2899.51501974,462789.09626767
2023-12-06T11:30:00+05:30,2900.48495184,2911.7361642,2894.2773864,2903.9767074,315095.25254397
2023-12-06T11:45:00+05:30,2903.9767074,2909.7963,2888.99125646,2905.57709537,210194.09502995
2023-12-06T12:00:00+05:30,2904.70415648,2912.60910309,2898.25410801,2903.39474814,295556.77144823
2023-12-06T12:15:00+05:30,2903.0067753,2908.43839506,2890.397658,2891.3675901,255701.40425294
2023-12-06T12:30:00+05:30,2891.07661047,2893.3074543,2833.36565052,2851.600374,1002921.75091432
2023-12-06T12:45:00+05:30,2850.6304419,2854.5101703,2814.93694062,2835.54799774,862509.8602263
2023-12-06T13:00:00+05:30,2835.54799774,2835.69348756,2767.02229488,2770.85352668,1234281.24504798
2023-12-06T13:15:00+05:30,2769.49562174,2818.6226826,2759.31133469,2798.20561189,840467.08011829
2023-12-06T13:30:00+05:30,2799.175544,2853.87971443,2796.99319677,2841.901053,700351.08643172
2023-12-06T13:45:00+05:30,2841.85255639,2851.600374,2817.94373013,2839.23373973,384849.61988576
2023-12-06T14:00:00+05:30,2839.47622275,2841.27059713,2806.69251777,2821.87195514,317518.10255584
2023-12-06T14:15:00+05:30,2821.87195514,2836.22695022,2817.6527505,2830.79533046,233683.36814505
2023-12-06T14:30:00+05:30,2830.69833724,2831.81375916,2818.6226826,2828.273507,158554.39777692
2023-12-06T14:45:00+05:30,2827.06109187,2834.1415962,2794.47137331,2814.45197457,450705.77620846
2023-12-06T15:00:00+05:30,2814.54896778,2817.26477766,2803.103769,2804.0737011,370790.90381688
2023-12-06T15:15:00+05:30,2804.41317734,2805.77108228,2773.47234335,2803.103769,1003983.68091952
2023-12-07T09:15:00+05:30,2808.9233616,2857.32297339,2767.26477791,2818.38019958,1396105.97484092
2023-12-07T09:30:00+05:30,2819.39862828,2845.15032554,2818.6226826,2835.69348756,449445.89420228
2023-12-07T09:45:00+05:30,2836.0329638,2842.43451566,2800.82442857,2812.07564093,437532.68914391
2023-12-07T10:00:00+05:30,2810.8632258,2812.07564093,2778.56448687,2787.63335201,567642.82778145
2023-12-07T10:15:00+05:30,2788.06982145,2801.55187764,2774.005806,2782.78369151,294855.69144479
2023-12-07T10:30:00+05:30,2783.94761003,2800.1939727,2777.01259551,2790.4946517,252605.31123777
2023-12-07T10:45:00+05:30,2789.42772639,2812.70609679,2781.7652628,2796.3142443,370301.17881448
2023-12-07T11:00:00+05:30,2797.13868659,2807.37147024,2793.45294461,2804.0737011,127226.43162341
2023-12-07T11:15:00+05:30,2804.94663999,2815.51889988,2795.3443122,2802.23083011,193780.57494952
2023-12-07T11:30:00+05:30,2802.1338369,2806.9834974,2794.42287671,2796.45973412,90734.1864446
2023-12-07T11:45:00+05:30,2796.45973412,2806.25604833,2791.75556343,2803.20076221,118103.11257871
2023-12-07T12:00:00+05:30,2803.20076221,2815.27641686,2798.98155758,2812.07564093,179670.30888038
2023-12-07T12:15:00+05:30,2812.07564093,2854.26768728,2811.29969525,2828.07952058,552542.80170746
2023-12-07T12:30:00+05:30,2828.3220036,2832.15323539,2808.9233616,2811.63917148,186529.55191399
2023-12-07T12:45:00+05:30,2812.60910358,2818.33170297,2805.43160604,2815.95536933,110612.897542
2023-12-07T13:00:00+05:30,2816.05236253,2821.43548569,2809.60231407,2814.50047118,90466.12644328
2023-12-07T13:15:00+05:30,2814.98543722,2820.46555359,2801.45488443,2804.12219771,106666.22952266
2023-12-07T13:30:00+05:30,2805.0436332,2809.8932937,2797.38116961,2800.87292517,90577.47444383
2023-12-07T13:45:00+05:30,2800.53344894,2807.80793969,2799.2240406,2801.1639048,46384.69022728
2023-12-07T14:00:00+05:30,2802.1338369,2811.8331579,2801.21240141,2806.15905512,53796.5492636
2023-12-07T14:15:00+05:30,2806.06206191,2809.99028691,2801.93985048,2807.75944308,63491.04231111
2023-12-07T14:30:00+05:30,2807.75944308,2809.8932937,2791.85255664,2801.1639048,137341.57267297
2023-12-07T14:45:00+05:30,2801.1639048,2802.03684369,2791.85255664,2795.78078165,108960.20453391
2023-12-07T15:00:00+05:30,2797.18718319,2808.43839555,2789.57321621,2802.1338369,155134.57076016
2023-12-07T15:15:00+05:30,2801.1639048,2807.9534295,2793.50144121,2806.9834974,317666.56655657
2023-12-08T09:15:00+05:30,2813.7730221,2827.98252737,2780.26186804,2782.15323564,572343.15680448
2023-12-08T09:30:00+05:30,2779.8253986,2826.13965638,2777.25507854,2815.32491346,489660.04939933
2023-12-08T09:45:00+05:30,2814.54896778,2821.82345853,2804.60716376,2814.40347797,332011.90062686
2023-12-08T10:00:00+05:30,2812.94857982,2838.9912567,2810.8632258,2816.39183877,422618.24307083
2023-12-08T10:15:00+05:30,2816.6828184,2819.5926147,2806.0135653,2810.8632258,134369.19965841
2023-12-08T10:30:00+05:30,2810.47525296,2810.8632258,2790.10667886,2795.3443122,202181.16299069
2023-12-08T10:45:00+05:30,2794.61686313,2796.3142443,2764.306485,2769.59261494,392572.84092361
2023-12-08T11:00:00+05:30,2770.17457421,2770.17457421,2727.4490652,2747.33267325,565404.52677048
2023-12-08T11:15:00+05:30,2746.36274115,2761.93015136,2738.45779453,2753.6372319,185557.31890923
2023-12-08T11:30:00+05:30,2753.54023869,2770.41705723,2752.23083036,2760.86322605,163653.7238019
2023-12-08T11:45:00+05:30,2762.02714457,2770.1260776,2747.96312912,2755.5770961,141672.8036942
2023-12-08T12:00:00+05:30,2755.23761987,2756.5470282,2745.44130566,2752.57030659,74925.86336714
2023-12-08T12:15:00+05:30,2752.57030659,2752.6672998,2739.0882504,2743.9379109,119310.41358462
2023-12-08T12:30:00+05:30,2744.907843,2745.8777751,2720.6595405,2721.77496242,255342.61625118
2023-12-08T12:45:00+05:30,2722.35692167,2726.77011273,2693.5014417,2722.5994047,467001.76228831
2023-12-08T13:00:00+05:30,2722.89038433,2724.44227569,2689.33073367,2713.09407012,300758.16647372
2023-12-08T13:15:00+05:30,2715.13092753,2723.22986057,2693.54993831,2693.54993831,181835.40889099
2023-12-08T13:30:00+05:30,2693.64693152,2705.04363369,2677.012596,2684.96603922,301244.7984761
2023-12-08T13:45:00+05:30,2684.62656299,2710.57224666,2684.52956978,2709.16584512,316180.89554929
2023-12-08T14:00:00+05:30,2708.92336209,2720.6595405,2702.47331362,2712.9000837,268778.60831702
2023-12-08T14:15:00+05:30,2712.70609728,2712.70609728,2698.73907504,2704.75265406,118842.33958233
2023-12-08T14:30:00+05:30,2704.1706948,2729.00095656,2702.42481702,2721.6294726,221640.25708604
2023-12-08T14:45:00+05:30,2721.82345902,2738.45779453,2720.6595405,2730.31036489,312355.88553054
2023-12-08T15:00:00+05:30,2731.23180039,2746.75071399,2726.33364328,2740.10667911,270973.60732777
2023-12-08T15:15:00+05:30,2739.62171306,2744.907843,2733.31715441,2743.9379109,349464.66871238
2023-12-11T09:15:00+05:30,2749.56351708,2768.1862134,2731.3287936,2741.9980467,543211.22066173
2023-12-11T09:30:00+05:30,2742.14353652,2746.79921059,2727.54605841,2731.3287936,193642.42094885
2023-12-11T09:45:00+05:30,2731.3287936,2757.27447727,2726.52762971,2755.09213005,241681.86618424
2023-12-11T10:00:00+05:30,2756.4985316,2767.45876432,2743.9379109,2752.08534054,180055.90288227
2023-12-11T10:15:00+05:30,2751.01841523,2754.02520474,2746.8477072,2751.40638807,53110.93426024
2023-12-11T10:30:00+05:30,2751.98834733,2753.97670813,2738.1183183,2741.36759083,86018.39242149
2023-12-11T10:45:00+05:30,2740.0581825,2748.7390748,2734.91754237,2746.41123776,73172.13235854
2023-12-11T11:00:00+05:30,2746.45973436,2828.75847305,2745.68378868,2816.48883198,894171.87038144
2023-12-11T11:15:00+05:30,2815.7128863,2832.10473879,2799.99998628,2804.17069431,684274.70335295
2023-12-11T11:30:00+05:30,2804.17069431,2815.51889988,2784.77205231,2807.41996684,269621.96632115
2023-12-11T11:45:00+05:30,2805.43160604,2806.06206191,2789.91269244,2799.95148967,97506.82547778
2023-12-11T12:00:00+05:30,2800.1939727,2810.37825975,2799.175544,2807.9534295,149425.92373219
2023-12-11T12:15:00+05:30,2807.03199401,2807.9534295,2797.47816282,2799.2240406,64253.98231484
2023-12-11T12:30:00+05:30,2801.1639048,2804.26768752,2789.57321621,2800.04848289,85243.08041769
2023-12-11T12:45:00+05:30,2800.1939727,2801.93985048,2784.43257608,2795.3443122,96861.41947462
2023-12-11T13:00:00+05:30,2795.3443122,2799.2240406,2791.4645838,2794.18039368,65097.34031898
2023-12-11T13:15:00+05:30,2794.18039368,2798.2541085,2784.14159645,2784.14159645,211045.70103412
2023-12-11T13:30:00+05:30,2783.705127,2795.3443122,2780.35886126,2788.5547875,76632.1683755
2023-12-11T13:45:00+05:30,2787.19688256,2790.05818226,2774.78175168,2780.64984089,135369.26966331
2023-12-11T14:00:00+05:30,2779.8253986,2787.09988935,2777.8855344,2779.8253986,71780.28235172
2023-12-11T14:15:00+05:30,2778.70997668,2779.8253986,2769.83509797,2770.95051988,107695.16752771
2023-12-11T14:30:00+05:30,2771.58097575,2783.705127,2770.41705723,2778.61298348,115610.15456649
2023-12-11T14:45:00+05:30,2779.77690199,2780.7953307,2767.31327451,2772.0659418,117895.88157769
2023-12-11T15:00:00+05:30,2770.51405044,2783.705127,2761.68766833,2768.13771679,278460.72936446
2023-12-11T15:15:00+05:30,2768.1862134,2777.49756156,2764.69445784,2775.9456702,313131.19753434
2023-12-12T09:15:00+05:30,2784.57806589,2793.404448,2769.1561455,2782.7351949,253557.95524243
2023-12-12T09:30:00+05:30,2782.49271187,2791.27059738,2777.8855344,2783.705127,101162.7514957
2023-12-12T09:45:00+05:30,2784.72355571,2787.43936559,2772.89038409,2774.83024829,97601.67747825
2023-12-12T10:00:00+05:30,2774.58776526,2776.77011249,2755.5770961,2761.3966887,133444.39265388
2023-12-12T10:15:00+05:30,2760.4267566,2770.56254704,2755.14062666,2766.10085938,117975.26857808
2023-12-12T10:30:00+05:30,2764.40347821,2808.874865,2764.40347821,2784.62656249,293764.89343945
2023-12-12T10:45:00+05:30,2783.75362361,2785.6449912,2778.41899706,2781.7652628,77739.46238092
2023-12-12T11:00:00+05:30,2780.64984089,2786.32394367,2774.19979242,2778.41899706,52453.15625702
2023-12-12T11:15:00+05:30,2777.69154798,2788.5547875,2775.9456702,2780.94082052,54836.8282687
2023-12-12T11:30:00+05:30,2781.18330354,2791.02811436,2780.40735786,2788.5547875,56026.60227453
2023-12-12T11:45:00+05:30,2788.5547875,2793.404448,2783.705127,2785.01453534,60654.76129721
2023-12-12T12:00:00+05:30,2785.11152854,2785.69348781,2776.96409891,2784.14159645,40616.24519902
2023-12-12T12:15:00+05:30,2783.80212021,2784.77205231,2779.8253986,2782.68669829,12785.43106265
2023-12-12T12:30:00+05:30,2781.86225601,2782.7351949,2770.17457421,2770.17457421,44333.00021723
2023-12-12T12:45:00+05:30,2771.62947236,2773.42384674,2762.90008346,2766.87680507,71357.57234965
2023-12-12T13:00:00+05:30,2766.92530167,2776.23664983,2765.13092729,2771.96894859,43143.2262114
2023-12-12T13:15:00+05:30,2773.0358739,2782.58970509,2771.0960097,2781.18330354,34165.27816741
2023-12-12T13:30:00+05:30,2780.7953307,2781.7652628,2775.02423471,2777.10958872,20745.78210165
2023-12-12T13:45:00+05:30,2777.06109212,2777.8855344,2772.55090785,2772.55090785,17800.21508722
2023-12-12T14:00:00+05:30,2772.64790106,2781.86225601,2772.11443841,2774.9757381,33978.6671665
2023-12-12T14:15:00+05:30,2774.58776526,2788.06982145,2774.005806,2779.53441897,49143.6462408
2023-12-12T14:30:00+05:30,2779.34043255,2782.7351949,2764.306485,2766.48883223,70966.82334774
2023-12-12T14:45:00+05:30,2766.1978526,2769.20464211,2759.99028716,2767.2162813,81545.91439957
2023-12-12T15:00:00+05:30,2768.23471001,2777.44906496,2768.23471001,2770.27156742,117493.79157572
2023-12-12T15:15:00+05:30,2771.0475131,2774.53926866,2767.84673717,2769.1561455,134263.00665789
2023-12-13T09:15:00+05:30,2775.9456702,2792.14353627,2767.2162813,2768.23471001,278356.59836395
2023-12-13T09:30:00+05:30,2769.1561455,2771.67796896,2756.83800783,2766.14935599,187095.57091677
2023-12-13T09:45:00+05:30,2766.39183902,2785.6449912,2763.23955969,2763.38504951,162496.94179624
2023-12-13T10:00:00+05:30,2764.16099518,2772.64790106,2761.3966887,2771.24149952,73406.16935969
2023-12-13T10:15:00+05:30,2770.61104365,2772.25992822,2754.607164,2754.607164,71184.3643488
2023-12-13T10:30:00+05:30,2754.607164,2756.15905536,2741.9980467,2751.6488711,142487.29369819
2023-12-13T10:45:00+05:30,2751.6488711,2752.76429301,2737.19688281,2750.7274356,88485.57543358
2023-12-13T11:00:00+05:30,2751.6973677,2755.5770961,2748.15711554,2750.48495258,63354.95031044
2023-12-13T11:15:00+05:30,2749.7575035,2755.86807573,2747.86613591,2748.59358498,30520.69314955
2023-12-13T11:30:00+05:30,2748.83606801,2748.83606801,2737.34237262,2737.97282849,59029.90528925
2023-12-13T11:45:00+05:30,2738.84576738,2743.8894143,2736.1784541,2736.66342015,57893.74328368
2023-12-13T12:00:00+05:30,2736.42093713,2740.979618,2723.5693368,2726.33364328,104771.25151338
2023-12-13T12:15:00+05:30,2724.78175192,2736.95439978,2720.6595405,2730.3588615,51341.73825157
2023-12-13T12:30:00+05:30,2730.84382755,2758.34140258,2730.3588615,2755.96506894,136926.07967094
2023-12-13T12:45:00+05:30,2756.35304178,2777.40056835,2756.25604857,2766.39183902,225771.47410628
2023-12-13T13:00:00+05:30,2766.39183902,2767.16778469,2759.69930753,2762.31812419,46938.33723
2023-12-13T13:15:00+05:30,2761.63917173,2763.82151895,2757.37147049,2757.41996709,30162.9361478
2023-12-13T13:30:00+05:30,2757.41996709,2772.50241124,2757.41996709,2771.0960097,55212.11227054
2023-12-13T13:45:00+05:30,2771.0960097,2811.93015111,2769.1561455,2785.98446743,315257.11954476
2023-12-13T14:00:00+05:30,2787.34237237,2791.4645838,2776.9156023,2781.03781373,80215.92439306
2023-12-13T14:15:00+05:30,2781.03781373,2783.75362361,2774.005806,2775.8971736,59146.40828982
2023-12-13T14:30:00+05:30,2775.99416681,2782.68669829,2766.39183902,2773.08437051,88245.3524324
2023-12-13T14:45:00+05:30,2772.45391464,2776.72161588,2768.1862134,2773.18136372,55425.52927159
2023-12-13T15:00:00+05:30,2773.18136372,2786.03296404,2772.30842482,2781.28029675,168829.34382726
2023-12-13T15:15:00+05:30,2781.7167662,2803.87971468,2779.8253986,2798.2541085,257014.89825937
2023-12-14T09:15:00+05:30,2812.80309,2835.1115283,2806.0135653,2823.4723431,405190.21898543
2023-12-14T09:30:00+05:30,2823.61783292,2826.3821394,2808.9233616,2817.45876408,218381.26607007
2023-12-14T09:45:00+05:30,2815.76138291,2819.49562149,2808.9233616,2814.7429542,102409.23050181
2023-12-14T10:00:00+05:30,2815.66438969,2820.85352643,2804.0737011,2818.04072334,132623.71664986
2023-12-14T10:15:00+05:30,2818.6226826,2824.4422752,2810.8632258,2812.75459339,116510.2175709
2023-12-14T10:30:00+05:30,2812.94857982,2817.6527505,2808.9233616,2809.31133444,96207.76547142
2023-12-14T10:45:00+05:30,2810.47525296,2844.76235269,2809.94179031,2822.69639742,401176.53596577
2023-12-14T11:00:00+05:30,2822.40541779,2825.4122073,2815.03393383,2821.67796872,77602.33938025
2023-12-14T11:15:00+05:30,2822.502411,2822.502411,2811.8331579,2811.8331579,48274.51323655
2023-12-14T11:30:00+05:30,2811.8331579,2833.1716641,2809.94179031,2828.3220036,138518.97467874
2023-12-14T11:45:00+05:30,2828.3220036,2833.12316749,2823.32685328,2825.4122073,233735.94914531
2023-12-14T12:00:00+05:30,2824.63626162,2829.97088817,2818.574186,2825.60619372,74769.15136637
2023-12-14T12:15:00+05:30,2825.60619372,2829.19494249,2821.4839823,2823.61783292,47611.5802333
2023-12-14T12:30:00+05:30,2824.10279897,2829.34043231,2822.40541779,2826.3821394,55302.84027098
2023-12-14T12:45:00+05:30,2826.3821394,2831.2317999,2823.4723431,2827.3520715,37900.59118571
2023-12-14T13:00:00+05:30,2826.3821394,2827.30357489,2821.4839823,2826.18815298,35209.68117253
2023-12-14T13:15:00+05:30,2826.13965638,2829.2919357,2822.502411,2824.39377859,56833.87527849
2023-12-14T13:30:00+05:30,2824.39377859,2827.3520715,2820.5625468,2823.52083971,72403.00635477
2023-12-14T13:45:00+05:30,2824.15129557,2831.86225577,2822.45391439,2830.01938477,95428.3294676
2023-12-14T14:00:00+05:30,2830.01938477,2841.901053,2826.09115977,2836.27544682,150960.0517397
2023-12-14T14:15:00+05:30,2835.40250793,2836.37244003,2823.81181933,2824.92724125,82371.74540362
2023-12-14T14:30:00+05:30,2824.68475823,2831.13480669,2824.10279897,2826.86710545,54700.73626803
2023-12-14T14:45:00+05:30,2826.91560206,2827.3520715,2812.02714432,2814.7429542,146548.40271809
2023-12-14T15:00:00+05:30,2814.16099494,2814.16099494,2800.1939727,2806.9834974,199689.23597848
2023-12-14T15:15:00+05:30,2806.9834974,2813.7730221,2803.34625203,2806.0135653,231112.05413245
2023-12-15T09:15:00+05:30,2825.31521409,2826.3336428,2806.88650419,2815.56739649,208848.64002336
2023-12-15T09:30:00+05:30,2814.54896778,2822.40541779,2811.34819185,2819.5926147,110738.67954262
2023-12-15T09:45:00+05:30,2818.81666902,2856.4500345,2817.26477766,2853.44324499,330626.23662007
2023-12-15T10:00:00+05:30,2853.58873481,2863.43354562,2843.64693078,2849.6605098,551988.12370474
2023-12-15T10:15:00+05:30,2851.21240116,2865.1794234,2848.88456412,2851.69736721,240051.85517625
2023-12-15T10:30:00+05:30,2850.92142153,2857.61395302,2845.15032554,2848.10861844,133502.12865416
2023-12-15T10:45:00+05:30,2848.54508788,2863.38504902,2838.36080083,2862.07564068,222772.29509158
2023-12-15T11:00:00+05:30,2862.07564068,2884.5780654,2861.88165426,2874.44227496,360998.46576889
2023-12-15T11:15:00+05:30,2874.44227496,2878.80696941,2852.61880271,2858.00192586,173691.53985109
2023-12-15T11:30:00+05:30,2855.81957863,2893.3074543,2855.81957863,2886.27544658,286056.10640167
2023-12-15T11:45:00+05:30,2887.43936509,2890.397658,2868.62268236,2872.9388802,142945.05770043
2023-12-15T12:00:00+05:30,2872.9388802,2891.70706633,2870.0290839,2889.4277259,169766.52283186
2023-12-15T12:15:00+05:30,2888.26380738,2905.868075,2883.99610614,2900.19397221,317877.9215576
2023-12-15T12:30:00+05:30,2900.96991789,2902.95827869,2888.4092972,2891.02811387,122547.75360048
2023-12-15T12:45:00+05:30,2891.65856973,2896.2172506,2887.97282775,2888.79727003,46982.67023022
2023-12-15T13:00:00+05:30,2888.94275985,2904.36468024,2882.6382012,2903.44324475,165951.82281316
2023-12-15T13:15:00+05:30,2902.71579567,2905.81957839,2883.6081333,2886.469433,161143.2387896
2023-12-15T13:30:00+05:30,2884.91754164,2891.61007313,2884.5780654,2886.71191602,48676.60323852
2023-12-15T13:45:00+05:30,2887.4878617,2890.25216819,2877.74004409,2879.24343885,75013.49836757
2023-12-15T14:00:00+05:30,2879.04945243,2893.98640677,2878.7584728,2890.64014103,108943.70853382
2023-12-15T14:15:00+05:30,2890.397658,2907.8564358,2890.397658,2899.75750277,184843.86690573
2023-12-15T14:30:00+05:30,2899.90299258,2909.7963,2897.38116912,2899.61201295,160923.63578853
2023-12-15T14:45:00+05:30,2899.61201295,2909.65081019,2899.22404011,2902.95827869,129536.90263473
2023-12-15T15:00:00+05:30,2901.98834659,2905.43160555,2894.2773864,2904.02520401,240514.77417852
2023-12-15T15:15:00+05:30,2904.9466395,2909.69930679,2892.72549504,2895.2473185,370970.29781775
2023-12-18T09:15:00+05:30,2902.0368432,2916.39183828,2872.06594131,2914.06400124,442142.2901665
2023-12-18T09:30:00+05:30,2914.16099445,2936.71191578,2908.05042222,2912.7060963,349750.25571378
2023-12-18T09:45:00+05:30,2913.14256574,2926.18815249,2910.7662321,2913.28805556,102016.41949988
2023-12-18T10:00:00+05:30,2913.33655217,2917.02229414,2902.0368432,2903.49174135,111251.08654513
2023-12-18T10:15:00+05:30,2903.34625153,2914.6459605,2903.0067753,2904.89814289,50828.30024906
2023-12-18T10:30:00+05:30,2904.89814289,2908.00192562,2895.44130492,2902.57030586,78938.5153868
2023-12-18T10:45:00+05:30,2902.57030586,2910.96021852,2901.79436018,2903.78272098,135946.62966614
2023-12-18T11:00:00+05:30,2903.63723117,2912.7060963,2903.0067753,2910.08727963,106921.91752392
2023-12-18T11:15:00+05:30,2909.99028642,2912.41511667,2901.0669111,2902.0368432,62896.15530819
2023-12-18T11:30:00+05:30,2902.52180925,2907.75944259,2897.76914196,2906.83800709,62519.84030635
2023-12-18T11:45:00+05:30,2906.8865037,2912.7060963,2904.9466395,2907.56545617,30827.93115106
2023-12-18T12:00:00+05:30,2907.56545617,2911.15420494,2903.9767074,2907.8564358,28478.28213954
2023-12-18T12:15:00+05:30,2908.05042222,2911.63917099,2904.9466395,2905.09212932,21768.53410667
2023-12-18T12:30:00+05:30,2905.09212932,2906.54702747,2890.397658,2891.75556294,94059.16146089
2023-12-18T12:45:00+05:30,2891.3675901,2897.13868609,2890.44615461,2892.58000522,36148.92217713
2023-12-18T13:00:00+05:30,2893.3074543,2893.3074543,2885.5479975,2889.4277259,69526.51634068
2023-12-18T13:15:00+05:30,2889.4277259,2892.3375222,2887.4878617,2891.22210028,23198.53111367
2023-12-18T13:30:00+05:30,2891.07661047,2897.62365214,2887.05139226,2893.3074543,34915.84617109
2023-12-18T13:45:00+05:30,2893.3074543,2908.48689167,2889.4277259,2897.28417591,89673.2874394
2023-12-18T14:00:00+05:30,2898.01162499,2909.45682377,2897.1871827,2901.0669111,117750.51057698
2023-12-18T14:15:00+05:30,2900.33946203,2903.0067753,2895.2473185,2897.1871827,32868.28016105
2023-12-18T14:30:00+05:30,2897.67214875,2902.71579567,2893.79242035,2893.98640677,31975.43415668
2023-12-18T14:45:00+05:30,2894.08339998,2902.0368432,2893.69542714,2896.45973363,34448.8031688
2023-12-18T15:00:00+05:30,2896.45973363,2898.06012159,2891.3675901,2893.69542714,68311.99833473
2023-12-18T15:15:00+05:30,2893.35595091,2894.08339998,2883.6081333,2884.5780654,160144.19978471
2023-12-19T09:15:00+05:30,2896.79920986,2904.31618364,2872.64790057,2880.698337,233026.62114183
2023-12-19T09:30:00+05:30,2879.67990829,2880.698337,2849.90299282,2855.18912277,215620.24805654
2023-12-19T09:45:00+05:30,2854.60716351,2861.2511984,2847.13868634,2855.38310919,138850.95668037
2023-12-19T10:00:00+05:30,2856.06206166,2858.3898987,2827.3520715,2840.97961751,184805.71990555
2023-12-19T10:15:00+05:30,2838.06982121,2856.4015379,2838.0213246,2854.89814314,86863.81242563
2023-12-19T10:30:00+05:30,2854.89814314,2856.4015379,2845.00483572,2855.38310919,43618.51721373
2023-12-19T10:45:00+05:30,2854.5101703,2855.38310919,2845.29581535,2847.57515579,37521.18318385
2023-12-19T11:00:00+05:30,2847.57515579,2854.70415672,2844.13189683,2854.5101703,41869.94120516
2023-12-19T11:15:00+05:30,2854.55866691,2854.60716351,2845.05333232,2849.99998604,24717.19412111
2023-12-19T11:30:00+05:30,2851.35789098,2867.1192876,2848.30260486,2865.08243019,58131.90428485
2023-12-19T11:45:00+05:30,2865.95536908,2868.0892197,2859.45682401,2862.31812371,65157.13831927
2023-12-19T12:00:00+05:30,2862.31812371,2866.34334192,2857.03199376,2860.91172216,43695.84221411
2023-12-19T12:15:00+05:30,2860.52374932,2878.41899657,2860.52374932,2873.42384625,72235.98435396
2023-12-19T12:30:00+05:30,2874.68475798,2876.8186086,2869.0591518,2870.22307032,36614.93417941
2023-12-19T12:45:00+05:30,2870.22307032,2876.8186086,2869.0591518,2872.9388802,30795.9701509
2023-12-19T13:00:00+05:30,2872.89038359,2872.89038359,2864.2094913,2866.1493555,34985.95417143
2023-12-19T13:15:00+05:30,2866.1493555,2870.0290839,2862.85158636,2864.50047093,17102.2280838
2023-12-19T13:30:00+05:30,2864.50047093,2872.9388802,2863.96700828,2871.43548545,20946.82710264
2023-12-19T13:45:00+05:30,2870.999016,2874.78175119,2868.18621291,2872.40541754,24885.24712194
2023-12-19T14:00:00+05:30,2872.40541754,2875.8486765,2870.999016,2871.53247866,33518.84116424
2023-12-19T14:15:00+05:30,2870.999016,2874.39377835,2869.0591518,2872.21143113,19500.33409555
2023-12-19T14:30:00+05:30,2872.21143113,2875.8001799,2869.0591518,2870.0290839,40702.84919944
2023-12-19T14:45:00+05:30,2870.85352618,2872.40541754,2852.90978234,2853.63723141,72753.54635649
2023-12-19T15:00:00+05:30,2853.5402382,2856.4500345,2848.59358449,2852.90978234,122045.65659802
2023-12-19T15:15:00+05:30,2853.34625178,2856.11055827,2849.03005393,2851.50338079,89856.8054403
2023-12-20T09:15:00+05:30,2856.69251753,2872.11443792,2855.4801024,2861.299695,208211.48202024
2023-12-20T09:30:00+05:30,2862.22113049,2878.7584728,2858.3898987,2862.90008297,177031.97986746
2023-12-20T09:45:00+05:30,2862.99707618,2864.69445735,2858.14741568,2859.79630024,62476.53830614
2023-12-20T10:00:00+05:30,2859.74780364,2863.2395592,2858.3898987,2860.3297629,45386.68222239
2023-12-20T10:15:00+05:30,2860.28126629,2864.2094913,2859.31133419,2860.96021877,73392.76635962
2023-12-20T10:30:00+05:30,2861.00871537,2863.72452525,2856.4500345,2860.91172216,66164.42532421
2023-12-20T10:45:00+05:30,2861.97864747,2863.33655241,2858.43839531,2859.94179006,24706.88412106
2023-12-20T11:00:00+05:30,2860.3297629,2862.51211012,2859.11734778,2859.84479685,39197.58919207
2023-12-20T11:15:00+05:30,2859.45682401,2862.70609654,2848.6905777,2860.71773574,113108.94855423
2023-12-20T11:30:00+05:30,2859.45682401,2861.20270179,2857.4199666,2860.52374932,46931.12022996
2023-12-20T11:45:00+05:30,2860.18427309,2863.19106259,2853.5402382,2859.3598308,52937.72625939
2023-12-20T12:00:00+05:30,2859.94179006,2861.15420518,2858.3898987,2860.52374932,20277.70809936
2023-12-20T12:15:00+05:30,2861.00871537,2866.1008589,2858.58388512,2859.16584438,40415.20019803
2023-12-20T12:30:00+05:30,2858.63238173,2859.21434098,2838.9912567,2846.55672708,124989.16161245
2023-12-20T12:45:00+05:30,2845.87777461,2849.80599962,2841.901053,2841.901053,50179.80124588
2023-12-20T13:00:00+05:30,2841.901053,2844.47137307,2789.67020942,2800.1939727,235374.20815333
2023-12-20T13:15:00+05:30,2800.1939727,2800.82442857,2772.40541804,2779.8253986,201555.34598762
2023-12-20T13:30:00+05:30,2781.7167662,2783.17166434,2716.7798121,2778.32200385,449430.42920221
2023-12-20T13:45:00+05:30,2779.67990879,2786.6149233,2746.89620381,2761.00871586,185926.41691104
2023-12-20T14:00:00+05:30,2761.15420568,2763.57903593,2722.64790131,2743.11346862,259370.73327092
2023-12-20T14:15:00+05:30,2742.04654331,2762.3666208,2738.1183183,2756.5470282,154095.32275507
2023-12-20T14:30:00+05:30,2756.5470282,2761.3966887,2729.3889294,2730.89232416,163141.31679939
2023-12-20T14:45:00+05:30,2729.48592261,2741.0281146,2723.5693368,2730.21337169,160658.66878723
